age_hhh,rcsi,plw,elderly,hh_size,disabilities ,ipc,sex_hhh,u5,sanitation,housing 
42.95264924,28,0,0,2,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
44.57895414,43,1,0,8,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
39.96003833,49,0,0,4,0,CEC,Male,1,No tiene servicio sanitario,Vivienda de materiales de desecho
31.02387763,43,0,0,4,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
34.33931532,37,0,0,4,1,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
35.67822861,39,0,0,7,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
24.57898771,33,0,0,4,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
32.02602151,37,0,0,4,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
23.70840114,25,1,0,5,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
43.97387242,42,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
43.65687611,39,1,0,6,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
31.00510335,28,0,0,3,1,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
56.58437046,41,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
19.28127209,43,1,0,6,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
51.93342818,30,0,0,9,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
55.9851296,39,1,0,5,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
30.55823858,39,0,0,6,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
60.51584394,42,0,1,4,3,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
21.35987276,28,0,0,4,1,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
33.49618763,22,0,0,4,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo hecha con madera
30.19749087,38,0,0,4,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
21.4747567,43,0,0,5,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
32.25639358,29,0,0,5,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
28.1607507,21,0,0,3,0,CEC,Male,0,Inodoro conectado a alcantarillado,Otro
51.27625001,42,0,0,3,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
32.28885356,56,0,0,6,5,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
39.27569372,44,1,0,14,2,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
57.47986979,47,0,0,8,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
35.90865784,43,0,0,4,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
28.30275687,56,0,0,2,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
37.53419639,42,1,0,6,1,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
29.14290099,33,1,0,4,0,CEC,Male,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
35.58845692,52,1,0,6,4,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
21.2850816,35,1,0,4,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
23.56327661,42,1,0,2,0,CEC,Female,1,Inodoro sin conexión,Vivienda de materiales de desecho
29.53760438,51,0,0,7,2,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
30.87874912,42,1,0,2,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
30.01616975,27,0,0,6,2,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
53.38981897,44,0,0,7,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
41.94509641,38,0,0,8,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
28.48300588,39,1,0,6,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
39.34953652,39,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
30.95059407,31,1,0,5,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
69.87926996,56,0,1,6,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
31.27282683,31,0,0,7,2,CEC,Male,2,Inodoro sin conexión,Vivienda de materiales de desecho
36.28888397,48,1,0,5,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
31.8676271,44,0,0,6,3,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
29.84426357,49,0,0,6,1,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
24.71817659,39,1,0,11,1,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
28.25568974,26,1,0,6,1,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
26.43540964,51,0,0,6,0,CEC,Female,3,Al aire libre,Vivienda de materiales de desecho
52.80427652,26,0,0,3,0,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda en arriendo hecha con madera
19.7685195,48,0,0,3,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
28.47770382,56,1,0,5,0,CEC,Male,0,No tiene servicio sanitario,Vivienda de materiales de desecho
22.59482272,50,1,0,3,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
27.48104142,39,0,0,8,0,CEC,Female,4,Al aire libre,Vivienda de materiales de desecho
48.60405845,24,0,0,2,1,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
43.88901586,44,0,0,6,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
24.24255441,52,0,0,4,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
27.58776156,45,1,0,7,1,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
43.84558522,51,0,0,4,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
23.22412047,34,0,0,4,0,CEC,Male,0,Inodoro sin conexión,Vivienda de materiales de desecho
22.54813591,46,0,0,5,2,CEC,Male,3,Al aire libre,Vivienda de materiales de desecho
24.43636914,44,1,0,7,0,CEC,Female,3,Al aire libre,Vivienda de materiales de desecho
31.81288346,55,0,0,6,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
25.30770621,56,0,0,4,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
24.29146612,28,0,0,4,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
36.35154956,24,0,0,6,2,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
34.74735192,41,0,0,7,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
32.9763258,31,0,0,4,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
28.27216444,40,0,0,5,0,CEC,Female,3,Inodoro sin conexión,Vivienda en arriendo (en material de ladrillo)
35.50028465,40,0,0,4,0,CEC,Male,1,Letrina,Vivienda de materiales de desecho
19.49446947,30,0,0,4,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
30.45411362,56,0,0,6,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
35.63491808,23,0,0,6,0,CEC,Female,1,Letrina,Vivienda de materiales de desecho
47.57686882,56,0,0,5,2,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
35.03246817,45,0,0,4,0,CEC,Male,1,Al aire libre,Vivienda de materiales de desecho
34.14506508,48,0,0,4,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
43.66497276,32,0,0,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
23.27357173,30,0,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
47.0544668,29,0,0,3,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
21.58914716,48,0,0,5,1,CEC,Female,3,No tiene servicio sanitario,Vivienda de materiales de desecho
39.50285369,56,0,0,6,0,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
30.95604042,21,0,0,6,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
44.72396424,32,0,0,3,0,CEC,Female,0,No tiene servicio sanitario,Vivienda en arriendo (en material de ladrillo)
32.72404654,36,0,0,7,1,CEC,Male,2,No tiene servicio sanitario,Vivienda de materiales de desecho
31.68353392,54,0,0,3,1,CEC,Female,2,Inodoro sin conexión,Vivienda en arriendo (en material de ladrillo)
22.8046151,25,1,0,4,0,CEC,Female,1,Inodoro sin conexión,Vivienda en arriendo (en material de ladrillo)
32.16886242,29,0,0,5,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
46.78078959,27,0,0,3,3,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
34.03799477,29,0,0,7,2,CEC,Female,1,Inodoro sin conexión,Vivienda en arriendo (en material de ladrillo)
32.85804786,29,0,0,5,2,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
27.64520605,31,0,0,6,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
16.07311585,30,1,0,4,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
31.73628034,42,1,0,6,1,CEC,Female,1,No tiene servicio sanitario,Vivienda propia hecha con madera
22.68982615,33,1,0,6,0,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
41.67153796,47,1,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
44.07289089,24,1,0,6,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
52.13269268,53,1,0,4,1,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
31.87325762,54,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
38.5207952,35,0,0,6,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
25.92397035,39,0,0,5,2,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
20.59625274,50,1,0,3,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
52.25834557,56,0,0,2,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
36.28414046,27,0,0,4,1,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
51.97652092,45,0,0,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
27.2210143,44,0,0,7,0,CEC,Female,2,Inodoro sin conexión,Vivienda de materiales de desecho
32.55357975,35,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
36.63372485,38,0,0,5,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
25.29013589,32,0,0,4,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
48.58700392,32,0,0,4,3,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
44.82314734,48,0,0,8,1,CEC,Male,1,No tiene servicio sanitario,Vivienda de materiales de desecho
54.2030811,44,0,0,5,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
23.61729156,31,0,0,5,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
24.2113515,34,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
47.27831377,26,0,0,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
59.56317634,56,0,0,2,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
20.35439288,56,0,0,3,2,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
50.474239,56,0,0,6,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
41.92405753,48,0,0,4,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
38.34558262,31,0,0,4,1,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
42.2542979,22,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
55.51100129,36,0,0,3,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
36.34881355,28,0,0,4,0,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
39.08958083,31,0,0,7,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
30.73894467,39,0,0,2,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
46.24895269,56,0,0,6,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
31.38251344,27,0,0,7,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
23.75793336,23,0,0,3,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
14.78622289,47,0,0,4,1,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
32.80415044,51,0,0,8,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
23.09490434,51,0,0,7,1,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
36.37895113,56,0,0,2,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
35.56872329,26,0,0,6,0,CEC,Male,1,No tiene servicio sanitario,Vivienda de materiales de desecho
38.67617635,53,0,0,5,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
48.97300925,30,0,0,3,0,CEC,Male,1,Letrina,Vivienda de materiales de desecho
22.68620532,24,0,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
33.82732625,38,0,0,6,0,CEC,Female,0,Letrina,Vivienda de materiales de desecho
50.09226728,21,0,0,9,3,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
58.24057641,23,0,0,3,1,CEC,Male,0,Letrina,Vivienda de materiales de desecho
44.9976858,30,1,0,6,1,CEC,Female,0,Letrina,Vivienda de materiales de desecho
25.60286429,27,1,0,4,0,CEC,Female,1,Letrina,Vivienda de materiales de desecho
38.00535577,25,0,0,3,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
24.81146817,56,0,0,7,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
36.70664923,44,0,0,6,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
31.00380367,24,0,0,5,2,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
39.41537258,22,0,0,4,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
27.57330093,31,0,0,5,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
24.60017098,26,0,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
28.67138829,31,0,0,3,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
26.10129916,35,0,0,6,0,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
22.44072758,26,0,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
29.91483061,31,1,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
29.17840657,33,1,0,4,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
41.02310718,39,0,0,6,2,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
52.06407666,27,0,0,3,2,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
41.9607185,21,0,0,4,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
34.84568968,49,0,0,7,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
32.25308012,56,0,0,5,2,CEC,Female,0,Letrina,Vivienda de materiales de desecho
24.22578295,29,0,0,3,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
45.10712309,34,0,0,4,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
66.47336246,30,0,1,6,0,CEC,Male,0,Inodoro sin conexión,Vivienda de materiales de desecho
24.31613215,50,0,0,5,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
40.58445618,41,0,0,4,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
40.27210577,31,1,0,6,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
29.28802421,24,0,0,8,0,CEC,Female,3,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
83.15779566,27,0,1,4,5,CEC,Male,0,No tiene servicio sanitario,Vivienda de materiales de desecho
26.68362432,27,0,0,6,0,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
34.2006872,34,0,0,4,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
29.64662689,28,0,0,4,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
25.21963182,35,0,0,6,3,CEC,Female,3,Inodoro conectado a pozo séptico,Vivienda propia hecha con madera
65.19203429,22,0,1,4,5,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
23.17246785,46,1,0,3,2,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
29.08270226,48,0,0,8,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
23.57339888,30,0,0,5,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
36.6864502,45,0,0,5,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
21.1300275,50,0,0,6,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
62.40235477,21,0,1,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
38.37850738,44,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Otro
30.22993173,30,0,0,6,0,CEC,Female,3,Al aire libre,Vivienda de materiales de desecho
39.83966382,47,0,0,4,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
48.72137848,32,0,0,5,2,CEC,Male,1,Inodoro conectado a alcantarillado,Otro
28.47273213,41,0,0,4,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
37.23348665,33,0,0,4,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
36.39866591,55,0,0,7,3,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
54.40313708,27,0,0,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
49.78966837,40,0,0,9,2,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
31.45030422,39,1,0,2,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
40.36537901,26,0,0,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
19.1115431,25,0,0,2,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
28.05061416,43,0,0,2,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
41.13481128,56,0,0,2,0,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
50.96352346,42,0,0,6,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
36.31061719,40,1,0,5,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
30.15361823,22,1,0,4,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
22.25760842,39,0,0,4,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
33.87119569,31,0,0,4,0,CEC,Female,2,Inodoro conectado a pozo séptico,Otro
22.58581652,33,1,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
66.28776181,41,0,1,1,2,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
63.45351677,22,0,1,1,0,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda propia (en material de ladrillo)
34.69036131,30,0,0,8,0,CEC,Female,1,Inodoro conectado a alcantarillado,En un albergue improvisado
20.8388218,47,1,0,5,1,CEC,Female,2,Al aire libre,En la calle
35.71370645,56,1,0,7,4,CEC,Female,1,No tiene servicio sanitario,En un albergue improvisado
36.63624337,56,0,0,6,1,CEC,Female,2,Inodoro conectado a pozo séptico,En un albergue improvisado
55.03526141,37,0,0,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,En un albergue improvisado
18.37008431,34,0,0,4,0,CEC,Male,2,No tiene servicio sanitario,En la calle
35.98763108,24,0,0,5,1,CEC,Female,1,Inodoro conectado a pozo séptico,En un albergue improvisado
21.00319459,49,0,0,2,0,CEC,Female,1,Inodoro conectado a pozo séptico,En un albergue improvisado
39.16055149,36,1,0,8,2,CEC,Male,2,Inodoro conectado a alcantarillado,Centro de atención al migrante
44.73853903,18,0,0,5,1,Stressed,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
36.28308483,13,0,0,3,0,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
36.97371567,9,0,0,8,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
49.23385384,11,0,0,4,1,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
35.74723124,20,1,0,4,0,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
57.57341612,17,0,0,4,0,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
23.47625522,14,0,0,4,0,Stressed,Female,2,Inodoro sin conexión,Vivienda de materiales de desecho
23.01051335,13,0,0,4,1,Stressed,Male,2,Inodoro conectado a alcantarillado,Otro
17.9478768,3,1,0,4,0,None,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
27.60483033,18,1,0,5,0,Stressed,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
19.54468783,13,0,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
33.92391373,13,1,0,6,1,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
24.93822961,11,1,0,5,1,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
69.21459705,9,0,1,4,3,Stressed,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
50.33466732,18,1,0,5,1,Stressed,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
22.20266094,20,0,0,3,0,Stressed,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
26.25995006,15,1,0,4,0,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
28.82551148,20,1,0,4,0,Stressed,Female,2,Al aire libre,Vivienda de materiales de desecho
37.26170378,15,0,0,2,1,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
27.92990116,12,1,0,3,0,Stressed,Female,1,Al aire libre,Vivienda de materiales de desecho
47.49536482,20,0,0,6,0,Stressed,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
43.70272388,6,1,0,4,0,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
46.53417295,19,0,0,3,2,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
41.25302116,20,0,0,3,0,Stressed,Female,1,Al aire libre,Vivienda de materiales de desecho
26.88147844,8,1,0,4,0,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
62.72319781,19,0,1,7,2,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
22.71768673,16,1,0,7,0,Stressed,Female,2,Al aire libre,Vivienda de materiales de desecho
28.54099384,19,1,0,8,0,Stressed,Female,3,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
33.00067163,14,0,0,3,0,Stressed,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
23.80145784,16,0,0,5,0,Stressed,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
43.86437509,13,0,0,6,4,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
21.04154962,14,0,0,5,0,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
24.75696883,5,1,0,3,0,Stressed,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
23.01574782,8,1,0,4,0,Stressed,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
67.05685261,9,0,1,2,1,Stressed,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
29.47429645,15,0,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Otro
26.61099628,4,0,0,3,0,None,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
37.05302375,7,0,0,4,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda propia hecha con madera
22.69514473,20,1,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
24.19569261,17,1,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
51.4789219,10,0,0,3,1,Stressed,Female,0,No tiene servicio sanitario,Otro
21.94770431,19,1,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
52.24222861,14,0,0,4,0,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
48.32139902,13,0,0,6,1,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
18.96957426,18,1,0,3,0,Stressed,Female,1,Al aire libre,Vivienda de materiales de desecho
17.32636778,13,1,0,2,0,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
21.4931901,14,0,0,3,0,Stressed,Female,1,No tiene servicio sanitario,Otro
32.91098973,17,1,0,4,0,Stressed,Female,1,No tiene servicio sanitario,Otro
32.78944915,17,1,0,4,0,Stressed,Male,0,Al aire libre,En la calle
26.1366775,13,1,0,5,0,Stressed,Female,2,Inodoro conectado a alcantarillado,Otro
18.86203397,13,2,0,5,1,Stressed,Female,3,No tiene servicio sanitario,En la calle
26.41071286,19,0,0,5,2,Stressed,Male,1,Al aire libre,Vivienda de materiales de desecho
17.56263865,20,0,0,2,0,Stressed,Female,0,Al aire libre,En un albergue improvisado
23.58768706,7,0,0,4,0,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo hecha con madera
23.70545241,7,0,0,5,1,Stressed,Male,2,Bajamar,Vivienda en arriendo hecha con madera
43.0155635,19,0,0,5,1,Stressed,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
41.42002672,15,0,0,4,2,Stressed,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
23.64853723,13,0,0,5,0,Stressed,Female,2,Inodoro conectado a alcantarillado,Otro
36.22358131,10,0,0,4,0,Stressed,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
